01827801000198;21091000
01831609000175;21081125
01838055000138;21104342
01838723039414;21082962
01840681000169;21086408
01840804000161;21083136
01841082000160;21084260
01852612000175;21011045
01856965000143;21081314
01862251000148;21081528
01869728000117;21082042
01869728000389;21083094
01874108000176;21049263
01881503000186;21081420
01883583000109;21082072
01887122000104;21100740
01887122000619;21100461
01887122001500;21100794
01887122001690;21103053
01895976000132;21082402
01898138000112;21079497
01909477000157;21014954
01910373000243;21098598
01914090000199;21079968
01917818000136;21020214
01919256000160;21082486
01919256000240;21104257
01922697000110;21083518
01923183000180;21084028
01923578000182;21103531
01935819000103;21085645
01939979000392;21086740
01941355000148;21079863
01943121000210;21032953
01943121000482;21015792
01943121000644;21032196
01943121000725;21032560
01945286000140;21083142
01952213000186;21037875
01954005000116;21080520
01954087000107;21003175
01955808000438;21082476
01955814000223;21096672
01958701000109;21091056
01963411000145;21081227
01963411000226;21081285
01964690000161;21103577
01964690000404;21084281
01969595000150;21082054
01969670000183;21033416
01969956000169;21067336
01970023000191;21085526
01976654000118;21082381
01979583000107;21083463
01983856000197;21012742
01983856000359;21039105
01987706000151;21058177
01987795000136;21097794
01988655000182;21027982
01989166000145;21009098
01995863000109;21093065
01997997000169;21079852
01998010000120;21079558
01998229000120;21082521
01998281000186;21092747
01998769000103;21079946
02007718000135;21035959
02009554000185;21096939
02010281000199;21000937
02012862000160;21027790
02012862001808;21102202
02013546000102;21079677
02013755000156;21099297
02016439000138;21008910
02016440000162;21044174
02016507000169;21006652
02016507000320;21089865
02016507000673;21081602
02016507002960;21096585
02016507003850;21097158
02016507004822;21097157
02028784000191;21083096
02030715000112;21005948
02035475000149;21082436
02047682000113;21103264
02059832000109;21079920
02064250000110;21085655
02064664000140;21082850
02067043000110;21082217
02067651000124;21086702
02068925000108;21061527
02072173000140;21084354
02076060000113;21084305
02087673000156;21079401
02088553000173;21082160
02090864000177;21082586
02093785000110;21016801
02094854000100;21097791
02100560000143;21007629
02101370000140;21083492
02101372000130;21082406
02107610000114;21079312
02108881000194;21016603
02108881000275;21082253
02110294000130;21000071
02116217000197;21085688
02120773000137;21018730
02127699000180;21032742
02130307000132;21081191
02131490000190;21080836
02131490000271;21082917
02136289000104;21083075
02139652000218;21008212
02145908000119;21082076
02146311000199;21082840
02156986000119;21079524
02157205000100;21081469
02158816003270;21101388
02159441000166;21083214
02163446000162;21082271
02169172000119;21079629
02170361000101;21097425
02171558000165;21086366
02173439000141;21082687
02175166000174;21096600
02175397000188;21086552
02185356000172;21081296
02186378000157;21082514
02189924000103;21034475
02189924000707;21079871
02191264000103;21002227
02195445000361;21066412
02197148000789;21041798
02202545000106;21079613
02203379000162;21082086
02203713000188;21096419
02205041000140;21083369
02207285000161;21082800
02207760000108;21085697
02208188000193;21007177
02211731000101;21082327
02214604000166;21023394
02216876000103;21001074
02216876000286;21030028
02218544000150;21082963
02219334000186;21087109
02220657000190;21013705
02223966000466;21050127
02223966000890;21051872
02223966001004;21031834
02223966001608;21058729
02223966002914;21037923
02223966003139;21082277
02223966003724;21064790
02223966004100;21031715
02223966004615;21036602
02223966004887;21061029
02223966005000;21042780
02223966005182;21032781
02223966005778;21031454
02223966005859;21057011
02223966005930;21031470
02223966007479;21055832
02223966009412;21066128
02223966010852;21086973
02226278000107;21094753
02226278000298;21082355
02226278000611;21082392
02227556000140;21038082
02233771000154;21001176
02234785000192;21102918
02235525000131;21081547
02236210000109;21079826
02236436000100;21093998
02238185000100;21084019
02238380000122;21082177
02238702000214;21082282
02244592000112;21050148
02246690000199;21082191
02254390000151;21080685
02254807000186;21084040
02259613000173;21079727
02263430000121;21018394
02264256000131;21084349
02265638000180;21081361
02270669000129;21008811
02272915000181;21002688
02274137000160;21084436
02277205000144;21088281
02281576000108;21083331
02284525000121;21090071
02287179000135;21084363
02287908000153;21036362
02288055000174;21094563
02294951000146;21082998
02294955000124;21083141
02297742000156;21080649
02302100000106;21010269
02303905000247;21082643
02305987000188;21063013
02306226000140;21082580
02308712000106;21080820
02310769000131;21079907
02311845000123;21082053
02312729000129;21082161
02317176000105;21080781
02317249000150;21103566
02321971000169;21031390
02324196000103;21099130
02328280000197;21015165
02331794000100;21082095
02333080000122;21080660
02333080000394;21080655
02333448000152;21079346
02334326000180;21079761
02336896000100;21083546
02337008000173;21080248
02340036000140;21103055
02341467000120;21038822
02344632000106;21021594
02345856000124;21082633
02346268000105;21080392
02348784000179;21091490
02349137000181;21090713
02351669000153;21082366
02351877000152;21099544
02354080000109;21097260
02358451000201;21081023
02358586000196;21093191
02358637000180;21099974
02359939000172;21080314
02360197000103;21080427
02362266000100;21080103
02362880000171;21080619
02366047000107;21040666
02369501000175;21080179
02370758000147;21031759
02374959000112;21079796
02375804000109;21021427
02380858000154;21079370
02386443000198;21082078
02387301000145;21082552
02393323000118;21085694
02399739000143;21086837
02402689000106;21024447
02405020000178;21081612
02406479000196;21104314
02409573000107;21028898
02410500000399;21081416
02417808000102;21082144
02419765002300;21064956
02423586000122;21093591
02425377000118;21089955
02426141000104;21018417
02427932000140;21080229
02428624000130;21032202
02429425000146;21093698
02434797000160;21063641
02436011000144;21080980
02441056000107;21081116
02446346000143;21080450
02448887000100;21082286
02449992012090;21079635
02449992012847;21080173
02449992018373;21082462
02455036000780;21083015
02455305000113;21079460
02457479000115;21000948
02461188000109;21082207
02466817000185;21082590
02470527000105;21083247
02473490000179;21080763
02474103000119;21028479
02474103000461;21101120
02478988000124;21083424
02482005000123;21094000
02483038000198;21080757
02486147000169;21029488
02488163000190;21082052
02492310000104;21080915
02492310000287;21082479
02492310000368;21083101
02492735000105;21055438
02495382000105;21082744
02503054000103;21049053
02507873000110;21080090
02515994000104;21083726
02518285000182;21086469
02521511000184;21083510
02523008000168;21080334
02525473000138;21082788
02526618000115;21082303
02536834000141;21080128
02536937000101;21014817
02541317000160;21081798
02543216000129;21079728
02543216000633;21083806
02545405000130;21080698
02550302000169;21001313
02551378000109;21080653
02551813000103;21084395
02555533000165;21083378
02558012000161;21082060
02558157000162;21028057
02558157001304;21082600
02558157001568;21037837
02558157001720;21080238
02558157002106;21082520
02558157051824;21048658
02560822000152;21083387
02569530000180;21082164
02574731000176;21097334
02575829000148;21032212
02575973000184;21096979
02577412000114;21079794
02578293000114;21079680
02584218000166;21080029
02584924000108;21103108
02584924000612;21039172
02584924000701;21041217
02584924000965;21049613
02584924001007;21040939
02584924001180;21038470
02584924001341;21038167
02584924001422;21038875
02584924002828;21083115
02584924003719;21083418
02584924003808;21064606
02584924004014;21058813
02584924004286;21083526
02584924004367;21089880
02585778000135;21087790
02589435000149;21102980
02589641000159;21083548
02591012000163;21099425
02599337000192;21080244
02600037000267;21079537
02600415000121;21074217
02606231000179;21074219
02608698000158;21082346
02609038000191;21100531
02609534000145;21093939
02609628000114;21083037
02611751000170;21082774
02614842000169;21082272
02617489000170;21060701
02618946000141;21082623
02621022000102;21082120
02621353000134;21079342
02624460000116;21040322
02635031000144;21084969
02635964000131;21083685
02636651000106;21079499
02637717000174;21079757
02638004000125;21099002
02638004000206;21098875
02639055000171;21080345
02640010000389;21103455
02642906000135;21040812
02645111000180;21082256
02645310000199;21035419
02646397000119;21042981
02653912000198;21083402
02654314000133;21079898
02656047000133;21086509
02656548000110;21081615
02659083000150;21092729
02663424000161;21086637
02667133000141;21082547
02667577000187;21085537
02671419000362;21097795
02672134000184;21083521
02672379000101;21098560
02675877000108;21082775
02678428000113;21049958
02682528000113;21080965
02683952000182;21082274
02684930000137;21080717
02686914000183;21079556
02690389000170;21082055
02690583000155;21082398
02691745000170;21045389
02694698000118;21020634
02694795000100;21084443
02699215000178;21086651
02702668000106;21083822
02704405000136;21098828
02705808000108;21082613
02707275000195;21083268
02710318000434;21085657
02717494000155;21081131
02719926000167;21063787
02722019000177;21093182
02722022000190;21079427
02722306000187;21085653
02723654000179;21082210
02738393000160;21083982
02754227000158;21099251
02754733000147;21082828
02759678000188;21089947
02764943000116;21082549
02765757000100;21062898
02770859000105;21005626
02772704000108;21054600
02775812000134;21083681
02779368000125;21082193
02779877000158;21080185
02782833000187;21003041
02782918000165;21000234
02784924000151;21085356
02787312000201;21011006
02788835000183;21082427
02789596000186;21097400
02790028000103;21022654
02794607000116;21084108
02797782000167;21090041
02801420000607;21103004
02801428000169;21102867
02803516000108;21079859
02805696000159;21024998
02805773000170;21082069
02807510000109;21080409
02818332000103;21084256
02819125000173;21103746
02820966000109;21034236
02823203000103;21080921
02825971000104;21061193
02826851000113;21079506
02827124000170;21089310
02831210000157;21023036
02831210000238;21030883
02831210000319;21080576
02836056001501;21080667
02836056005418;21034120
02837152000179;21082284
02839144000161;21083322
02840277000158;21083520
02841406000122;21083645
02842028000100;21082304
02843069000102;21093996
02844437000137;21082065
02846684000172;21013243
02849748000199;21100867
02850288000119;21090826
02853006000137;21083469
02853139000103;21015171
02865281000170;21081508
02868267000120;21034322
02868267008881;21082677
02868267011246;21086759
02871340000113;21080175
02873590000192;21080274
02878188000109;21043103
02884052000284;21083640
02884117000100;21043591
02885825000166;21079354
02888373000176;21083592
02890610000133;21086452
02896028000184;21099006
02903090000156;21074350
02907315000142;21084415
02908209000183;21082100
02908626000126;21082325
02911903000150;21016839
02913264000161;21082150
02916007000183;21094268
02917511000106;21080948
02918663000115;21065381
02921130000273;21080289
02921800000170;21084107
02926504000162;21043810
02931123000171;21060215
02931123000252;21081155
02931252000160;21029226
02935843000105;21063134
02937343000102;21062051
02937451000509;21083127
02940424000161;21045905
02940662000177;21082183
02940973000136;21082114
02941736000190;21063646
02942184000134;21002494
02942353000136;21051998
02943540000134;21083948
02943955000108;21082842
02947152000121;21083198
02947841000136;21092358
02954521000103;21000418
02956461000168;21082409
02958974000108;21083965
02960570000159;21094734
02960753000174;21080317
02961209000147;21092972
02961546000134;21082138
02963780000109;21010266
02964393000189;21097514
02964422000102;21079829
02966463000138;21082911
02966645000109;21080234
02972518000112;21083793
02979473000108;21082147
02984294000169;21082698
02984383000105;21079638
02984995000106;21082932
02990717000153;21020740
02998611000104;21012692
03000720000145;21082148
03002226000110;21092389
03005324000100;21097793
03005753000188;21083048
03007280000158;21093317
03012148000134;21082635
03016693000107;21091671
03017669000184;21102360
03018699000105;21082587
03020839000180;21002341
03022032000186;21085547
03022241000120;21079703
03025365000169;21002216
03025815000113;21081292
03028530000136;21082332
03028945000100;21085544
03029727000190;21082077
03030086000193;21098147
03034433000156;21012091
03034433000156;21104248
03038674000173;21097350
03045540000260;21101110
03060727000667;21081530
03063735000152;21082472
03064330000139;21082324
03067135000162;21083477
03067883000145;21040369
03068638000152;21083632
03069059000205;21032063
03069059000477;21059561
03072332000170;21082517
03073519000198;21039627
03073699000108;21085793
03075608000173;21082876
03078956000102;21040142
03080160000186;21098926
03084721000387;21100097
03086292000115;21082384
03086557000185;21093256
03090720000183;21097399
03091180000152;21093366
03093486000300;21034139
03094629000136;21082711
03094900000133;21094024
03101197000143;21082319
03101760000183;21086673
03102041000187;21079696
03102758000129;21103669
03106170000224;21084237
03107186000170;21082287
03107196000106;21079399
03113386000136;21028130
03115211000168;21081183
03115350000191;21033346
03119724000147;21085626
03122017000100;21082336
03122245000180;21082667
03123845000162;21083175
03130160000143;21004507
03136104000116;21081617
03138553000101;21004833
03142845000100;21097311
03144992000119;21086784
03147163000513;21080110
03149048000154;21089566
03149170001011;21082954
03155900000104;21086014
03155926000144;21081845
03155934000190;21067710
03155942000137;21085879
03156784000130;21089500
03160209000100;21015599
03164966000152;21042588
03173317000118;21085633
03175182000120;21082529
03175889000136;21021681
03184041000173;21082318
03184066000177;21082316
03185495000169;21084175
03190152000192;21090087
03190776000100;21060390
03190828000229;21093966
03190878000125;21082639
03195489000192;21082778
03198087000141;21082734
03201238000173;21080391
03201601000150;21057728
03206164000168;21000511
03209083000111;21084041
03217016000149;21083315
03219328000191;21082171
03223076000174;21080182
03223725000137;21080162
03224045000138;21086743
03224276000141;21084129
03224718000150;21064636
03226136000102;21002581
03229143000168;21081821
03229806000144;21082131
03230297000170;21080818
03230519000154;21002672
03232914000176;21035095
03233849000101;21097523
03237583004820;21082291
03240563000145;21081501
03240700000141;21083025
03242569000151;21092488
03244478000155;21048044
03245071000142;21103263
03245075000201;21080555
03245195000128;21082535
03246317000109;21001374
03246792000177;21081267
03246792000410;21079519
03246938000184;21082093
03247249000194;21081144
03250828000196;21081029
03253257000143;21092965
03253258000198;21093682
03255228000110;21052252
03257878000103;21079505
03259216000164;21079685
03264214000163;21080078
03270727000187;21085523
03276201000104;21081832
03277255000194;21020734
03279094000178;21081447
03282817000198;21081288
03282978000181;21079791
03283429000121;21081548
03285536000199;21082092
03290250000100;21000144
03291982000106;21102196
03292095000152;21084213
03292960000160;21094741
03296418000186;21084059
03298420000356;21053619
03302321000139;21034856
